,x,y,time,cyc,track,qs,px1,py1,px2,py2,geometry,min_dist
56,-905470.99342325,351284.9411794382,99324281.23550305,10,940-gt3l,6.988729653297596,-915817.9213286277,358512.28504983697,-903810.4462648379,350125.218167346,POINT (-905470.99342325 351284.9411794382),88.48927531909416
57,-903150.1886170717,353588.19766916457,99324281.69835441,10,940-gt2r,5.462073621715849,,,,,POINT (-903150.1886170717 353588.19766916457),120.32629584196735
58,-903161.5672205937,353707.984750492,99324281.32529552,10,940-gt2l,4.351032594787047,-932599.6407719244,374287.10738441074,-903161.5672205937,353707.984750492,POINT (-903161.5672205937 353707.984750492),120.32629584196735
59,-898718.9103761843,354526.3609052608,99324282.16399449,10,940-gt1r,5.1167474270233715,,,,,POINT (-898718.9103761843 354526.3609052608),163.55684428265434
60,-898555.3996285963,354522.4780281173,99324281.82187833,10,940-gt1l,4.898729129380173,-919530.397934995,369181.3830156862,-898555.3996285963,354522.4780281173,POINT (-898555.3996285963 354522.4780281173),163.55684428265434
61,-822928.9688173827,409481.6079691075,99200087.75468285,10,918-gt3r,3.5765906318594283,-804523.6992327127,405559.4014433799,-813278.2945728305,407426.27783005906,POINT (-822928.9688173827 409481.6079691075),161.0860036546753
62,-822813.6097564477,409369.1758223094,99200087.37356572,10,918-gt3l,3.6267876348856873,,,,,POINT (-822813.6097564477 409369.1758223094),161.0860036546753
63,-823216.8400331035,406168.31346633256,99200087.71280263,10,918-gt2r,2.6094817408525843,-821142.2537356509,405725.82353812555,-854326.9311089067,412783.7310927687,POINT (-823216.8400331035 406168.31346633256),433.25020978968945
64,-824892.225162783,406429.93711670995,99200087.5960268,10,918-gt2l,2.844749153620438,-823217.1755291953,406073.25748322497,-846120.1915796638,410943.3117374881,POINT (-824892.225162783 406429.93711670995),774.832051341756
65,-963264.2190461573,333591.0481227026,99115242.19416489,10,903-gt2r,2.7001266337624927,,,,,POINT (-963264.2190461573 333591.0481227026),94.8004858853076
66,-963254.807434604,333496.7159771102,99115241.82926539,10,903-gt2l,2.7558938376582973,,,,,POINT (-963254.807434604 333496.7159771102),94.8004858853076
67,-943147.3755259969,328081.6786557663,99115239.2321158,10,903-gt1r,6.536576653041947,-943147.3755259969,328081.6786557663,-966138.4793745555,330571.4313423171,POINT (-943147.3755259969 328081.6786557663),107.3461632720858
68,-943215.1813565664,327998.45865750854,99115238.87871607,10,903-gt1l,8.491882667686577,-943215.1813565664,327998.45865750854,-966167.3960380787,330485.0619647476,POINT (-943215.1813565664 327998.45865750854),107.3461632720858
69,-821178.2244990546,417022.8865780809,99064050.14772056,10,894-gt3r,3.3843662681855218,-811986.4358251281,408937.9490371505,-805700.1828864862,403415.2645291255,POINT (-821178.2244990546 417022.8865780809),285.4443211437011
70,-820917.4636550671,416906.77351802244,99064049.82622749,10,894-gt3l,3.648576108083899,-831687.260877687,426383.4463438995,-820917.4636550671,416906.77351802244,POINT (-820917.4636550671 416906.77351802244),285.4443211437011
71,-819202.2573643472,419681.1474612363,99064050.12588014,10,894-gt2r,4.0304409953370195,-812407.5253686601,413704.44930961117,-803712.1473368168,406060.1343533586,POINT (-819202.2573643472 419681.1474612363),93.81186372894992
72,-819127.0313992657,419737.19850898616,99064049.76676248,10,894-gt2l,3.604030146595309,-812885.7221831027,414250.99306510744,-803797.1337555847,406258.1792486169,POINT (-819127.0313992657 419737.19850898616),93.81186372894992
73,-815660.4739885838,420966.5928333737,99064050.40548366,10,894-gt1r,2.8551234429505605,,,,,POINT (-815660.4739885838 420966.5928333737),732.1439991756924
74,-894007.8923950506,358700.3148701538,98979182.73468442,10,879-gt3r,7.2930171977357645,,,,,POINT (-894007.8923950506 358700.3148701538),89.7571818843563
75,-893940.9666778044,358760.1254049357,98979182.37653814,10,879-gt3l,6.342329587214253,,,,,POINT (-893940.9666778044 358760.1254049357),89.7571818843563
